0.1,0.0469590488737611
0.2,0.09390529403007422
0.30000000000000004,0.14080552039641325
0.4,0.1876051439370757
0.5,0.2342274870049008
0.6,0.2805754755541041
0.7000000000000001,0.32653231877621225
0.8,0.37196326535431445
0.9,0.4167178072140487
1.,0.46063259549292107
1.1,0.5035348705642333
1.2000000000000002,0.5452465283254961
1.3000000000000003,0.5855886375483408
1.4000000000000001,0.6243863271652884
1.5000000000000002,0.6614738293109125
1.6,0.6966995106502474
1.7000000000000002,0.7299305683092715
1.8000000000000003,0.7610572931008
1.9000000000000001,0.7899966374422744
2.,0.8166945953719155
2.1,0.8411279078337609
2.2,0.8633042224166277
2.3000000000000003,0.8832613863573981
2.4000000000000004,0.9010654561912924
2.5000000000000004,0.916807782766249
2.6,0.9306012968028157
2.7,0.9425762209762081
2.8000000000000003,0.9528754887178024
2.9000000000000004,0.9616500985293922
3.0000000000000004,0.9690546093874416
3.1,0.9752429881761008
3.2,0.9803649784624658
3.3000000000000003,0.9845631270654558
3.4000000000000004,0.9879704547486127
3.5000000000000004,0.9907088112923556
3.6,0.9928878961072731
3.7,0.994604827196262
3.8000000000000003,0.9959442635463731
3.9000000000000004,0.9969788644190445
4.,0.9977700854769944
